# Export of ACLAME MGEs. Version 0.4, category All. Copyright (C) 2002-2018 The ACLAME team.
# ACLAME ID	Name	Segment	Size (bp)	Nb genes	Nb CDS	Taxo ID	MGE Type	Genome type	Genome strands	Genome organisation	Complete	Host(s)	Hosts taxo ID(s)	Cross-references
mge:395	pHGN1		1765	1	1	88773	plasmid	DNA	ds	circular	yes	haloarchaeal coccus LOC-1	88773	genbank:GenomeProject:13852;genbank:acc:NC_002124;genbank:gi:10954593
mge:1158	pSLS		15397	10	10		plasmid	DNA	ds	linear	yes	Streptomyces laurentii	39478	genbank:GenomeProject:17913;genbank:acc:NC_008441;genbank:gi:115534309
mge:637	pLUG10		3117	3	3	28035	plasmid	DNA	ds	circular	yes	Staphylococcus lugdunensis	28035	genbank:GenomeProject:15831;genbank:acc:NC_002093;genbank:gi:10956775
mge:1159	pLNU3		2591	2	2		plasmid	DNA	ds	circular	yes	Staphylococcus haemolyticus	1283	genbank:acc:NC_007770;genbank:gi:86559537
mge:213	pAP1		2439	3	3	1661	plasmid	DNA	ds	circular	yes	Arcanobacterium pyogenes	1661	genbank:GenomeProject:15824;genbank:acc:NC_001787;genbank:gi:10956566
mge:1160	pKEF9		28930	41	41		plasmid	DNA	ds	circular	yes	Sulfolobus islandicus	43080	genbank:GenomeProject:13180;genbank:acc:NC_006422;genbank:gi:55701144
mge:520	p121BS		4234	3	3	143293	plasmid	DNA	ds	circular	yes	Lactobacillus;Bacillus subtilis;Streptococcus gordonii;Escherichia coli	1578;1423;1302;562	genbank:GenomeProject:15875;genbank:acc:NC_004957;genbank:gi:32455916
mge:1789	pHW15		3002	5	3		plasmid	DNA	ds	circular	yes	Rahnella sp. 'WMR15'	360016	genbank:GenomeProject:16849;genbank:acc:NC_008053;genbank:gi:104776491
mge:1790	lp60		59958	75	75		plasmid	DNA	ds	linear	yes	Borrelia afzelii PKo	390236	genbank:GenomeProject:17057;genbank:acc:NC_008564;genbank:gi:117621570
mge:1791	lp60-2		59804	59	59		plasmid	DNA	ds	linear	yes	Borrelia afzelii PKo	390236	genbank:GenomeProject:17057;genbank:acc:NC_008565;genbank:gi:117621646
mge:1792	lp34		34273	36	36		plasmid	DNA	ds	linear	yes	Borrelia afzelii PKo	390236	genbank:GenomeProject:17057;genbank:acc:NC_008566;genbank:gi:117621706
mge:1793	lp32		32368	55	55		plasmid	DNA	ds	linear	yes	Borrelia afzelii PKo	390236	genbank:GenomeProject:17057;genbank:acc:NC_008567;genbank:gi:117621743
mge:1794	lp28		28533	34	34		plasmid	DNA	ds	linear	yes	Borrelia afzelii PKo	390236	genbank:GenomeProject:17057;genbank:acc:NC_008568;genbank:gi:117621799
mge:1795	lp25		24794	29	29		plasmid	DNA	ds	linear	yes	Borrelia afzelii PKo	390236	genbank:GenomeProject:17057;genbank:acc:NC_008569;genbank:gi:117621834
mge:1796	1		278942	251	249		plasmid	DNA	ds	circular	yes	Shewanella sp. ANA-3	94122	genbank:GenomeProject:13905;genbank:acc:NC_008573;genbank:gi:117676079
mge:1797	pL2		5299	5	5		plasmid	DNA	ds	circular	yes	Lactococcus lactis subsp. lactis	1360	genbank:acc:NC_008594;genbank:gi:118480576
mge:1798	pVI678		6222	9	9		plasmid	DNA	ds	circular	yes	Escherichia coli	562	genbank:acc:NC_008597;genbank:gi:118480566
mge:1799	pALH1		55939	62	62		plasmid	DNA	ds	circular	yes	Bacillus thuringiensis str. Al Hakam	412694	genbank:GenomeProject:18255;genbank:acc:NC_008598;genbank:gi:118445179
mge:1800	pPRO1		202397	195	195		plasmid	DNA	ds	circular	yes	Pelobacter propionicus DSM 2379	338966	genbank:GenomeProject:13384;genbank:acc:NC_008607;genbank:gi:118577231
mge:1801	pPRO2		30722	33	33		plasmid	DNA	ds	circular	yes	Pelobacter propionicus DSM 2379	338966	genbank:GenomeProject:13384;genbank:acc:NC_008608;genbank:gi:118577427
mge:1802	pP99-018		150157	187	187		plasmid	DNA	ds	circular	yes	Photobacterium damselae subsp. piscicida	38294	genbank:GenomeProject:17933;genbank:acc:NC_008612;genbank:gi:118614628
mge:1803	pP91278		131520	161	161		plasmid	DNA	ds	circular	yes	Photobacterium damselae subsp. piscicida	38294	genbank:GenomeProject:17931;genbank:acc:NC_008613;genbank:gi:118601898
mge:1804	1		653815	620	616		plasmid	DNA	ds	circular	yes	Paracoccus denitrificans PD1222	318586	genbank:GenomeProject:13020;genbank:acc:NC_008688;genbank:gi:119387240
mge:1805	pTC68		7847	8	2		plasmid	DNA	ds	circular	yes	Vibrio sp. TC68	203842	genbank:GenomeProject:18479;genbank:acc:NC_008690;genbank:gi:119633060
mge:1806	pAM5		5161	5	5		plasmid	DNA	ds	circular	yes	Acidiphilium multivorum	62140	genbank:GenomeProject:18477;genbank:acc:NC_008691;genbank:gi:119633054
mge:1807	pTPEN01		31504	52	52		plasmid	DNA	ds	circular	yes	Thermofilum pendens Hrk 5	368408	genbank:GenomeProject:16331;genbank:acc:NC_008696;genbank:gi:119709757
mge:1808	pNOCA01		307814	271	264		plasmid	DNA	ds	circular	yes	Nocardioides sp. JS614	196162	genbank:GenomeProject:12738;genbank:acc:NC_008697;genbank:gi:119714007
mge:1809	pMKMS01		302089	293	283		plasmid	DNA	ds	circular	yes	Mycobacterium sp. KMS	189918	genbank:GenomeProject:16081;genbank:acc:NC_008703;genbank:gi:119854889
mge:1810	pMKMS02		216763	235	232		plasmid	DNA	ds	circular	yes	Mycobacterium sp. KMS	189918	genbank:GenomeProject:16081;genbank:acc:NC_008704;genbank:gi:119855174
mge:1811	TC1		328237	297	292		plasmid	DNA	ds	circular	yes	Arthrobacter aurescens TC1	290340	genbank:GenomeProject:12512;genbank:acc:NC_008712;genbank:gi:119952258
mge:1812	TC2		300725	275	254		plasmid	DNA	ds	circular	yes	Arthrobacter aurescens TC1	290340	genbank:GenomeProject:12512;genbank:acc:NC_008713;genbank:gi:119952551
mge:1813	pMAQU01		239623	217	213		plasmid	DNA	ds	circular	yes	Marinobacter aquaeolei VT8	351348	genbank:GenomeProject:13239;genbank:acc:NC_008738;genbank:gi:120536823
mge:1814	pMAQU02		213290	213	201		plasmid	DNA	ds	circular	yes	Marinobacter aquaeolei VT8	351348	genbank:GenomeProject:13239;genbank:acc:NC_008739;genbank:gi:120537037
mge:1815	pDVUL01		198504	150	150		plasmid	DNA	ds	circular	yes	Desulfovibrio vulgaris subsp. vulgaris DP4	391774	genbank:GenomeProject:17227;genbank:acc:NC_008741;genbank:gi:120586808
mge:1816	pPNAP01		353291	317	305		plasmid	DNA	ds	circular	yes	Polaromonas naphthalenivorans CJ2	365044	genbank:GenomeProject:13418;genbank:acc:NC_008757;genbank:gi:121582711
mge:1817	pPNAP02		190172	171	161		plasmid	DNA	ds	circular	yes	Polaromonas naphthalenivorans CJ2	365044	genbank:GenomeProject:13418;genbank:acc:NC_008758;genbank:gi:121583017
mge:1818	pPNAP03		171866	161	155		plasmid	DNA	ds	circular	yes	Polaromonas naphthalenivorans CJ2	365044	genbank:GenomeProject:13418;genbank:acc:NC_008759;genbank:gi:121583183
mge:1819	pPNAP04		143747	149	136		plasmid	DNA	ds	circular	yes	Polaromonas naphthalenivorans CJ2	365044	genbank:GenomeProject:13418;genbank:acc:NC_008760;genbank:gi:121583343
mge:1820	pPNAP05		58808	53	52		plasmid	DNA	ds	circular	yes	Polaromonas naphthalenivorans CJ2	365044	genbank:GenomeProject:13418;genbank:acc:NC_008761;genbank:gi:121583484
mge:1821	pPNAP06		21611	20	20		plasmid	DNA	ds	circular	yes	Polaromonas naphthalenivorans CJ2	365044	genbank:GenomeProject:13418;genbank:acc:NC_008762;genbank:gi:121583543
mge:1822	pPNAP07		9898	11	11		plasmid	DNA	ds	circular	yes	Polaromonas naphthalenivorans CJ2	365044	genbank:GenomeProject:13418;genbank:acc:NC_008763;genbank:gi:121583564
mge:1823	pPNAP08		6459	5	5		plasmid	DNA	ds	circular	yes	Polaromonas naphthalenivorans CJ2	365044	genbank:GenomeProject:13418;genbank:acc:NC_008764;genbank:gi:121583582
mge:1824	pAOVO01		72689	85	84		plasmid	DNA	ds	circular	yes	Acidovorax sp. JS42	232721	genbank:GenomeProject:15685;genbank:acc:NC_008765;genbank:gi:121582466
mge:1825	pAOVO02		63609	73	64		plasmid	DNA	ds	circular	yes	Acidovorax sp. JS42	232721	genbank:GenomeProject:15685;genbank:acc:NC_008766;genbank:gi:121582553
mge:1826	pVEF1		39626	43	43		plasmid	DNA	ds	circular	yes	Enterococcus faecium	1352	genbank:acc:NC_008768;genbank:gi:121633825
mge:1827	pVir		37473	53	53		plasmid	DNA	ds	circular	yes	Campylobacter jejuni subsp. jejuni 81-176	354242	genbank:GenomeProject:16135;genbank:acc:NC_008770;genbank:gi:121582657
mge:1828	pVEIS01		31194	39	39		plasmid	DNA	ds	circular	yes	Verminephrobacter eiseniae EF01-2	391735	genbank:GenomeProject:17187;genbank:acc:NC_008771;genbank:gi:121583590
mge:1829	pTet		45025	52	52		plasmid	DNA	ds	linear	yes	Campylobacter jejuni subsp. jejuni 81-176	354242	genbank:GenomeProject:16135;genbank:acc:NC_008790;genbank:gi:121999251
mge:1830	pYVe8081		67721	89	72		plasmid	DNA	ds	circular	yes	Yersinia enterocolitica subsp. enterocolitica 8081	393305	genbank:acc:NC_008791;genbank:gi:122815790
mge:1831	pSG5		12207	11	11		plasmid	DNA	ds	circular	yes	Streptomyces ghanaensis	35758	genbank:GenomeProject:18677;genbank:acc:NC_008792;genbank:gi:122894065
mge:1832	pVEF2		39714	43	41		plasmid	DNA	ds	circular	yes	Enterococcus faecium	1352	genbank:acc:NC_008821;genbank:gi:124111993
mge:1833	pNC500		7637	8	8		plasmid	DNA	ds	circular	yes	Rhodococcus rhodochrous	1829	genbank:GenomeProject:18727;genbank:acc:NC_008823;genbank:gi:124246786
mge:1834	RPME01		599444	673	630		plasmid	DNA	ds	circular	yes	Methylibium petroleiphilum PM1	420662	genbank:GenomeProject:10789;genbank:acc:NC_008826;genbank:gi:124262546
mge:1835	A		114045	90	87		plasmid	DNA	ds	linear	no	Rhodobacter sphaeroides 2.4.1	272943	genbank:GenomeProject:56;genbank:acc:NC_009007;genbank:gi:125654605
mge:1836	E		37100	32	29		plasmid	DNA	ds	linear	yes	Rhodobacter sphaeroides 2.4.1	272943	genbank:GenomeProject:56;genbank:acc:NC_009008;genbank:gi:125654693
mge:1837	pK1S1		5475	7	7		plasmid	DNA	ds	circular	yes	Bacillus thuringiensis	1428	genbank:acc:NC_009034;genbank:gi:126143259
mge:1838	pSbal01		116763	102	92		plasmid	DNA	ds	circular	yes	Shewanella baltica OS155	325240	genbank:GenomeProject:13386;genbank:acc:NC_009035;genbank:gi:126090118
mge:1839	pSbal02		74000	79	71		plasmid	DNA	ds	circular	yes	Shewanella baltica OS155	325240	genbank:GenomeProject:13386;genbank:acc:NC_009036;genbank:gi:126090236
mge:1840	pSbal03		16762	12	12		plasmid	DNA	ds	circular	yes	Shewanella baltica OS155	325240	genbank:GenomeProject:13386;genbank:acc:NC_009037;genbank:gi:126090319
mge:1841	pSbal04		7995	7	7		plasmid	DNA	ds	circular	yes	Shewanella baltica OS155	325240	genbank:GenomeProject:13386;genbank:acc:NC_009038;genbank:gi:126090338
mge:1842	pRSPH01		122606	118	107		plasmid	DNA	ds	circular	yes	Rhodobacter sphaeroides ATCC 17029	349101	genbank:GenomeProject:15754;genbank:acc:NC_009040;genbank:gi:126464805
mge:1894	pKMA202		13425	14	11		plasmid	DNA	ds	circular	yes	Actinobacillus porcitonsillarum	189834	genbank:GenomeProject:13928;genbank:acc:NC_009624;genbank:gi:150406540
mge:1895	pQpDG		54179	70	67		plasmid	DNA	ds	circular	yes	Coxiella burnetii Dugway 7E9-12	382253	genbank:GenomeProject:16721;genbank:acc:NC_009726;genbank:gi:154688247
mge:1896	unnamed plasmid		35803	38	38		plasmid	DNA	ds	circular	yes	Magnetospirillum gryphiswaldense MSR-1	431944	genbank:acc:NC_009353;genbank:gi:145306741
mge:1897	pSMED03		219313	196	149		plasmid	DNA	ds	circular	yes	Sinorhizobium medicae WSM419	366394	genbank:GenomeProject:16304;genbank:acc:NC_009622;genbank:gi:150378263
mge:1898	pKPN7		3478	5	5		plasmid	DNA	ds	circular	yes	Klebsiella pneumoniae subsp. pneumoniae MGH 78578	272620	genbank:GenomeProject:31;genbank:acc:NC_009653;genbank:gi:152973836
mge:1899	pACRY02		187422	179	169		plasmid	DNA	ds	circular	yes	Acidiphilium cryptum JF-5	349163	genbank:GenomeProject:15753;genbank:acc:NC_009468;genbank:gi:148243807
mge:1900	pCGR1		49120	28	28		plasmid	DNA	ds	circular	yes	Corynebacterium glutamicum R	340322	genbank:acc:NC_009343;genbank:gi:145297095
mge:1901	pSMED02		1245408	1278	1094		plasmid	DNA	ds	circular	yes	Sinorhizobium medicae WSM419	366394	genbank:GenomeProject:16304;genbank:acc:NC_009621;genbank:gi:150377168
mge:1902	pLEW279a		34606	43	43		plasmid	DNA	ds	circular	yes	Corynebacterium sp. L2-79-05	373068	genbank:GenomeProject:19077;genbank:acc:NC_009128;genbank:gi:133757280
mge:1903	5		155098	164	154		plasmid	DNA	ds	circular	yes	Aeromonas salmonicida subsp. salmonicida A449	382245	genbank:GenomeProject:16723;genbank:acc:NC_009350;genbank:gi:145301385
mge:1904	pAb5S9		24716	16	16		plasmid	DNA	ds	circular	yes	Aeromonas bestiarum	105751	genbank:GenomeProject:19649;genbank:acc:NC_009476;genbank:gi:148274163
mge:1905	pSWIT01		310228	288	285		plasmid	DNA	ds	circular	yes	Sphingomonas wittichii RW1	392499	genbank:GenomeProject:17343;genbank:acc:NC_009507;genbank:gi:148550551
mge:1906	pRSPA02		289489	278	268		plasmid	DNA	ds	circular	yes	Rhodobacter sphaeroides ATCC 17025	349102	genbank:GenomeProject:15755;genbank:acc:NC_009430;genbank:gi:146279973
mge:1907	MT		137010	131	131		plasmid	DNA	ds	circular	yes	Yersinia pestis Pestoides F	386656	genbank:GenomeProject:16700;genbank:acc:NC_009378;genbank:gi:145597192
mge:1908	pIP1202		182913	221	212		plasmid	DNA	ds	circular	yes	Yersinia pestis biovar Orientalis str. IP275	373665	genbank:GenomeProject:16376;genbank:acc:NC_009141;genbank:gi:134044743
mge:1909	pCKL555A		59182	75	75		plasmid	DNA	ds	circular	yes	Clostridium kluyveri DSM 555	431943	genbank:GenomeProject:19065;genbank:acc:NC_009466;genbank:gi:148245107
mge:1910	pARD3079		4065	5	5		plasmid	DNA	ds	circular	yes	Actinobacillus pleuropneumoniae	715	genbank:GenomeProject:13929;genbank:acc:NC_009625;genbank:gi:150406443
mge:1911	pKRAD02		12917	17	17		plasmid	DNA	ds	circular	yes	Kineococcus radiotolerans SRS30216	266940	genbank:GenomeProject:10689;genbank:acc:NC_009660;genbank:gi:152963954
mge:1912	pACRY06		8781	10	9		plasmid	DNA	ds	circular	yes	Acidiphilium cryptum JF-5	349163	genbank:GenomeProject:15753;genbank:acc:NC_009472;genbank:gi:148244117
mge:1913	plasmid_153kb		153140	136	136		plasmid	DNA	ds	circular	yes	Yersinia pseudotuberculosis IP 31758	349747	genbank:GenomeProject:16070;genbank:acc:NC_009705;genbank:gi:153930630
mge:1914	pOANT01		170351	180	161		plasmid	DNA	ds	circular	yes	Ochrobactrum anthropi ATCC 49188	439375	genbank:GenomeProject:19485;genbank:acc:NC_009669;genbank:gi:153011772
mge:1915	pRSPA04		36198	32	31		plasmid	DNA	ds	circular	yes	Rhodobacter sphaeroides ATCC 17025	349102	genbank:GenomeProject:15755;genbank:acc:NC_009432;genbank:gi:146280352
mge:1916	pMATVIM-7		24179	29	29		plasmid	DNA	ds	circular	yes	Pseudomonas aeruginosa	287	genbank:acc:NC_009739;genbank:gi:156144893
mge:1917	pBC9801		7135	11	11		plasmid	DNA	ds	circular	yes	Bacillus cereus subsp. cytotoxis NVH 391-98	315749	genbank:GenomeProject:13624;genbank:acc:NC_009673;genbank:gi:152973842
mge:1918	pKPN6		4259	5	5		plasmid	DNA	ds	circular	yes	Klebsiella pneumoniae subsp. pneumoniae MGH 78578	272620	genbank:GenomeProject:31;genbank:acc:NC_009652;genbank:gi:152973830
mge:1919	pMMC501		8285	9	9		plasmid	DNA	ds	circular	yes	Methanococcus maripaludis C5	402880	genbank:GenomeProject:17641;genbank:acc:NC_009136;genbank:gi:134046898
mge:1920	pSS046_spB		5153	8	8		plasmid	DNA	ds	circular	yes	Shigella sonnei Ss046	300269	genbank:GenomeProject:13151;genbank:acc:NC_009346;genbank:gi:145294031
mge:1921	NR1		94289	123	123		plasmid	DNA	ds	circular	yes	Escherichia coli	562	genbank:GenomeProject:19073;genbank:acc:NC_009133;genbank:gi:133756440
mge:1922	pSFO157		121239	96	96		plasmid	DNA	ds	circular	yes	Escherichia coli O157:H-	183192	genbank:acc:NC_009602;genbank:gi:149930749
mge:1923	pACRY07		5629	5	5		plasmid	DNA	ds	circular	yes	Acidiphilium cryptum JF-5	349163	genbank:GenomeProject:15753;genbank:acc:NC_009473;genbank:gi:148244127
mge:1924	pKMA5		9549	10	9		plasmid	DNA	ds	circular	yes	Actinobacillus porcitonsillarum	189834	genbank:GenomeProject:13928;genbank:acc:NC_009623;genbank:gi:150406526
mge:1925	pBVIE03		226679	251	249		plasmid	DNA	ds	circular	yes	Burkholderia vietnamiensis G4	269482	genbank:GenomeProject:10696;genbank:acc:NC_009229;genbank:gi:134287902
mge:1926	pAL1		112992	103	103		plasmid	DNA	ds	linear	yes	Arthrobacter nitroguajacolicus	211146	genbank:GenomeProject:19581;genbank:acc:NC_009453;genbank:gi:146351220
mge:1927	pLW1071		57693	55	53		plasmid	DNA	ds	circular	yes	Geobacillus thermodenitrificans NG80-2	420246	genbank:acc:NC_009329;genbank:gi:138898339
mge:1928	pAB2		11302	5	5		plasmid	DNA	ds	circular	yes	Acinetobacter baumannii ATCC 17978	400667	genbank:GenomeProject:17477;genbank:acc:NC_009084;genbank:gi:126640109
mge:1929	pAK51		6511	6	6		plasmid	DNA	ds	circular	yes	Escherichia sp. Sflu5	299586	genbank:GenomeProject:20213;genbank:acc:NC_009716;genbank:gi:154263796
mge:1930	pLEW6932		51514	56	56		plasmid	DNA	ds	circular	yes	Staphylococcus sp. 693-2	373067	genbank:GenomeProject:19075;genbank:acc:NC_009130;genbank:gi:133757033
mge:1931	pC4602-1		56628	69	69		plasmid	DNA	ds	circular	yes	Vibrio vulnificus	672	genbank:acc:NC_009702;genbank:gi:153971581
mge:1932	pDBORO		16404	15	15		plasmid	DNA	ds	circular	yes	Lactococcus lactis subsp. lactis bv. diacetylactis	44688	genbank:acc:NC_009137;genbank:gi:134093278
mge:1933	pACRY05		37155	32	28		plasmid	DNA	ds	circular	yes	Acidiphilium cryptum JF-5	349163	genbank:GenomeProject:15753;genbank:acc:NC_009471;genbank:gi:148244088
mge:1934	pFN3		11934	11	11		plasmid	DNA	ds	circular	yes	Fusobacterium nucleatum subsp. polymorphum ATCC 10953	393480	genbank:GenomeProject:17261;genbank:acc:NC_009506;genbank:gi:148557803
mge:1935	pXAUT01		316164	308	289		plasmid	DNA	ds	circular	yes	Xanthobacter autotrophicus Py2	78245	genbank:GenomeProject:15756;genbank:acc:NC_009717;genbank:gi:154243668
mge:1936	pRSPA01		877879	849	802		plasmid	DNA	ds	circular	yes	Rhodobacter sphaeroides ATCC 17025	349102	genbank:GenomeProject:15755;genbank:acc:NC_009429;genbank:gi:146279170
mge:1937	pCLI		17531	24	24		plasmid	DNA	ds	circular	yes	Clostridium botulinum F str. Langeland	441772	genbank:GenomeProject:19519;genbank:acc:NC_009700;genbank:gi:153941546
mge:1938	pACRY01		203589	187	171		plasmid	DNA	ds	circular	yes	Acidiphilium cryptum JF-5	349163	genbank:GenomeProject:15753;genbank:acc:NC_009467;genbank:gi:148243635
mge:1939	pQBR103		425094	478	474		plasmid	DNA	ds	circular	yes	Pseudomonas fluorescens SBW25	216595	genbank:GenomeProject:343;genbank:acc:NC_009444;genbank:gi:146343893
mge:1940	pACRY08		4909	6	5		plasmid	DNA	ds	circular	yes	Acidiphilium cryptum JF-5	349163	genbank:GenomeProject:15753;genbank:acc:NC_009474;genbank:gi:148244133
mge:1941	pK214		29871	33	29		plasmid	DNA	ds	circular	yes	Lactococcus lactis subsp. lactis	1360	genbank:acc:NC_009751;genbank:gi:156522740
mge:1942	pESA2		31208	38	38		plasmid	DNA	ds	circular	yes	Enterobacter sakazakii ATCC BAA-894	290339	genbank:GenomeProject:12720;genbank:acc:NC_009779;genbank:gi:156936507
mge:1943	pGdh442		68319	67	63		plasmid	DNA	ds	circular	yes	Lactococcus lactis	1358	genbank:GenomeProject:13656;genbank:acc:NC_009435;genbank:gi:146322225
mge:1944	pAB1		13408	11	11		plasmid	DNA	ds	circular	yes	Acinetobacter baumannii ATCC 17978	400667	genbank:GenomeProject:17477;genbank:acc:NC_009083;genbank:gi:126640097
mge:1945	pRSPA03		121962	114	109		plasmid	DNA	ds	circular	yes	Rhodobacter sphaeroides ATCC 17025	349102	genbank:GenomeProject:15755;genbank:acc:NC_009431;genbank:gi:146280242
mge:1946	pOANT02		101491	96	91		plasmid	DNA	ds	circular	yes	Ochrobactrum anthropi ATCC 49188	439375	genbank:GenomeProject:19485;genbank:acc:NC_009670;genbank:gi:153011934
mge:1947	pSJH901		30429	31	29		plasmid	DNA	ds	circular	yes	Staphylococcus aureus subsp. aureus JH9	359786	genbank:GenomeProject:15757;genbank:acc:NC_009477;genbank:gi:148244139
mge:1948	pLEW517		63946	71	71		plasmid	DNA	ds	circular	yes	Escherichia coli	562	genbank:GenomeProject:19073;genbank:acc:NC_009132;genbank:gi:133756175
mge:1949	pMT1		96210	100	99		plasmid	DNA	ds	circular	yes	Yersinia pestis CA88-4125	412420	genbank:GenomeProject:18241;genbank:acc:NC_009596;genbank:gi:149192721
mge:1950	pS18501		83224	75	71		plasmid	DNA	ds	circular	yes	Shewanella baltica OS185	402882	genbank:GenomeProject:17643;genbank:acc:NC_009661;genbank:gi:152998483
mge:1951	pACRY03		88953	81	77		plasmid	DNA	ds	circular	yes	Acidiphilium cryptum JF-5	349163	genbank:GenomeProject:15753;genbank:acc:NC_009469;genbank:gi:148243977
mge:1952	pSS046_spC		2101	1	1		plasmid	DNA	ds	circular	yes	Shigella sonnei Ss046	300269	genbank:GenomeProject:13151;genbank:acc:NC_009347;genbank:gi:145294040
mge:1953	pCH4		3678	5	5		plasmid	DNA	ds	circular	yes	Campylobacter hominis ATCC BAA-381	360107	genbank:GenomeProject:20083;genbank:acc:NC_009713;genbank:gi:154147860
mge:1954	pRWF101		13956	15	14		plasmid	DNA	ds	circular	yes	Psychrobacter sp. PRwf-1	349106	genbank:GenomeProject:15759;genbank:acc:NC_009516;genbank:gi:148641524
mge:1955	pBVIE01		397868	409	403		plasmid	DNA	ds	circular	yes	Burkholderia vietnamiensis G4	269482	genbank:GenomeProject:10696;genbank:acc:NC_009230;genbank:gi:134288152
mge:1956	virulence plasmid		68446	71	71		plasmid	DNA	ds	circular	no	Vibrio vulnificus	672	genbank:acc:NC_009701;genbank:gi:153971488
mge:1957	pCM2		69989	72	67		plasmid	DNA	ds	circular	yes	Clavibacter michiganensis subsp. michiganensis NCPPB 382	443906	genbank:GenomeProject:19643;genbank:acc:NC_009479;genbank:gi:148271110
mge:1958	pMFLV02		25309	24	24		plasmid	DNA	ds	circular	yes	Mycobacterium gilvum PYR-GCK	350054	genbank:GenomeProject:15760;genbank:acc:NC_009340;genbank:gi:145226172
mge:1959	pKPN3		175879	180	180		plasmid	DNA	ds	circular	yes	Klebsiella pneumoniae subsp. pneumoniae MGH 78578	272620	genbank:GenomeProject:31;genbank:acc:NC_009649;genbank:gi:152973416
mge:1960	pRWF102		2117	1	1		plasmid	DNA	ds	circular	yes	Psychrobacter sp. PRwf-1	349106	genbank:GenomeProject:15759;genbank:acc:NC_009517;genbank:gi:148641539
mge:1961	CD		71507	93	88		plasmid	DNA	ds	circular	yes	Yersinia pestis Pestoides F	386656	genbank:GenomeProject:16700;genbank:acc:NC_009377;genbank:gi:145597103
mge:1962	pCD1		70305	87	73		plasmid	DNA	ds	circular	yes	Yersinia pestis CA88-4125	412420	genbank:GenomeProject:18241;genbank:acc:NC_009595;genbank:gi:149192647
